Référence	ContexteGauche	Pivot	ContexteDroit
TXM_etude_des_moeurs	des bijoux, des fantaisies (mon pauvre	père	nous avait accoutumées à ne nous rien refuser), j’ai
TXM_etude_des_moeurs	ma femme de chambre. Aller trouver mon	père	, folie ! Anastasie et moi nous l’avons égorgé : mon
TXM_etude_des_moeurs	moi nous l’avons égorgé : mon pauvre	père	se serait vendu s’il pouvait valoir six mille francs. J’
TXM_etude_des_moeurs	il y vit de la lumière. Le	père	Goriot avait laissé sa porte ouverte et sa chandelle allumée, afin
TXM_etude_des_moeurs	rien, — Mais, s’écria le	père	Goriot dans un violent désespoir de jalousie, elles me croient ruiné
TXM_etude_des_moeurs	Oh ! donnez -le -moi, dit le	père	Goriot. Comment ! il y a eu là des larmes de
TXM_etude_des_moeurs	vais retrouver mes dents. — Tenez,	père	, voici mille francs qu’elle a voulu me donner sur notre
TXM_etude_des_moeurs	pouvez dormir, vous n’êtes pas encore	père	. Elle a pleuré, j’apprends ça, moi, qui
TXM_etude_des_moeurs	en déjeunant, il raconta ses succès au	père	Goriot devant les pensionnaires, Vautrin se prit à sourire d’une
TXM_etude_des_moeurs	le monde dans une pensée ? Voyez le	père	Goriot : ses deux filles sont pour lui tout l’univers,
TXM_etude_des_moeurs	l’amour et de la fortune de son	père	, pendant qu’elle sera là tranquillement à tremper ses mouillettes de
TXM_etude_des_moeurs	pouvait rien répondre. En ce moment le	père	Goriot, Bianchon et quelques autres pensionnaires arrivèrent. — Voilà comme
TXM_etude_des_moeurs	d’aller prévenir pendant la soirée messieurs Taillefer	père	et fils. En ce moment, Vautrin l’ayant quitté,
TXM_etude_des_moeurs	moment, Vautrin l’ayant quitté, le	père	Goriot lui dit à l’oreille : — Vous êtes triste,
TXM_etude_des_moeurs	dans sa pauvre chambre en désordre. Le	père	Goriot saisit un moment où l’étudiant lui tournait le dos,
TXM_etude_des_moeurs	» Quand elles me disent cérémonieusement : Mon	père	, elles me glacent ; mais quand elles m’appellent papa,
TXM_etude_des_moeurs	tous mes souvenirs. Je suis mieux leur	père	, Je crois qu’elles ne sont encore à personne ! Le
TXM_etude_des_moeurs	: « N’est -ce pas, mon	père	, il est bien ! il a bon cœur ! Parle-t -il
TXM_etude_des_moeurs	là sur votre cheminée ? dit enfin le	père	Goriot qui se mourait d’impatience en voyant Rastignac immobile. Eugène
TXM_etude_des_moeurs	dessins répondaient à tous ses vœux. Le	père	Goriot était radieux. Il avait sans doute promis à sa fille
TXM_etude_des_moeurs	-ce pas ? — Oui, mon bon	père	Goriot, vous savez bien que je vous aime. — Je
TXM_etude_des_moeurs	Nucingen, allez chez M. Taillefer le	père	, lui dire de me donner une heure dans la soirée pour
TXM_etude_des_moeurs	-ce donc vrai, jeune homme dit le	père	Goriot en changeant de visage ; feriez -vous la cour à sa
TXM_etude_des_moeurs	— Ah ! quel bonheur ! fit le	père	Goriot. — Mais, reprit l’étudiant, le fils de
TXM_etude_des_moeurs	-vous jolie, la montre ? dit le	père	Goriot. Elle a bon goût, hein ! Vautrin, le
TXM_etude_des_moeurs	bon goût, hein ! Vautrin, le	père	Goriot et Rastignac descendirent ensemble et se trouvèrent par suite de leur
TXM_etude_des_moeurs	discours badins ; mais respectez l’innocence du	père	Goriot. Je vous propose une petite bouteillorama de vin de Bordeaux
TXM_etude_des_moeurs	rempli le verre d’Eugène et celui du	père	Goriot, il s’en versa lentement quelques gouttes qu’il dégusta
TXM_etude_des_moeurs	d’orchestre, en surveillant Eugène et le	père	Goriot, qui semblaient ivres déjà. Le dos appuyé sur leur
TXM_etude_des_moeurs	. Ah ! nous voulions aller prévenir le	père	Taillefer, commettre des fautes d’écolier ! Le four est chaud
TXM_etude_des_moeurs	Couture, mademoiselle Victorine, Vautrin et le	père	Goriot, Rastignac aperçut, comme s’il eût rêvé, madame
TXM_etude_des_moeurs	remuant d’une manière comique la tête du	père	Goriot et celle d’Eugène. En plaçant la tête de l’
TXM_etude_des_moeurs	se tournant vers le vermicellier, voilà le	père	Goriot parti. Ce vieux cancre -là n’a jamais eu l’
TXM_etude_des_moeurs	de bonheur celui qui vous aime. Votre	père	vous appelle auprès de lui. Vous vous mariez avec un homme
TXM_etude_des_moeurs	Vautrin avait fait boire à Eugène et au	père	Goriot du vin narcotisé décida la perte de cet homme. Bianchon
TXM_etude_des_moeurs	, après ce que vous a dit mon	père	. Je me fâcherai, mais je vous pardonnerai. Êtes -vous
TXM_etude_des_moeurs	Mais si vous étiez mal portant, mon	père	serait venu me le dire ! Qu’est -il donc arrivé ?
TXM_etude_des_moeurs	Mademoiselle, s’écria-t -il, monsieur votre	père	vous demande. Un grand malheur est arrivé. Monsieur Frédéric s’
TXM_etude_des_moeurs	longtemps ! Quel quine pour Victorine ! Son	père	est forcé de l’adopter. — Voila ! dit Vautrin en
TXM_etude_des_moeurs	bon endroit. À cette interpellation, le	père	Goriot regarda l’étudiant et lui vit à la main la lettre
TXM_etude_des_moeurs	de dégoût qui surprit les assistants. Le	père	Goriot saisit la main de l’étudiant et la lui serra.
TXM_etude_des_moeurs	apoplexie. Christophe sortit. — Mais,	père	Goriot, aidez -nous donc à le transporter là-haut, chez lui
TXM_etude_des_moeurs	. Il se souvint des confidences que le	père	Goriot lui avait faites la veille, il se rappela l’appartement
TXM_etude_des_moeurs	j’aurai soin de lui comme d’un	père	, je lui donnerai mille jouissances. Si elle m’aime,
TXM_etude_des_moeurs	infâme, elle ferait un portier de son	père	. Chère Delphine ! elle est meilleure pour le bonhomme, elle
TXM_etude_des_moeurs	de Victorine, étaient réunis, moins le	père	Goriot, et devisaient de cette aventure. Quand Eugène entra,
TXM_etude_des_moeurs	ce gredin de Fil-de-Soie. Pas vrai,	père	l’empoigneur ? dit -il au chef de police. Ça s’
TXM_etude_des_moeurs	leurs effets, et vont demeurer chez son	père	. Monsieur Taillefer permet à sa fille de garder la veuve Couture
TXM_etude_des_moeurs	-ce que ça nous fait ? répondit le	père	Goriot. Je dîne avec ma fille, chez vous, entendez
TXM_etude_des_moeurs	se trouva dans le fiacre à côté du	père	Goriot dont les discours trahissaient une joie inaccoutumée, et retentissaient à
TXM_etude_des_moeurs	donc renversé ? — Renversé ? dit le	père	Goriot. Mais à aucune époque le monde n’a si bien
TXM_etude_des_moeurs	Mais marchez donc, cocher, cria le	père	Goriot en ouvrant la glace de devant. Allez donc plus vite
TXM_etude_des_moeurs	va pas, ce cocher, disait le	père	Goriot. — Mais où me conduisez -vous donc, lui demanda
TXM_etude_des_moeurs	Rastignac. – Chez vous, dit le	père	Goriot. La voiture s’arrêta rue d’Artois. Le bonhomme
TXM_etude_des_moeurs	maison neuve et de belle apparence. Le	père	Goriot n’eut pas besoin de sonner. Thérèse, la femme
TXM_etude_des_moeurs	il t’aimait, dit tout bas le	père	Goriot à sa fille pendant qu’Eugène abattu gisait sur la causeuse
TXM_etude_des_moeurs	serai pas quelqu’un, moi, dit le	père	Goriot en grognant. — Vous savez bien que vous êtes nous
TXM_etude_des_moeurs	c’est ce qui fait qu’on est	père	. — Comment ? dit Eugène. — Oui, elle ne
TXM_etude_des_moeurs	de faire ce qu’elle fait … Le	père	Goriot parlait tout seul, madame de Nucingen avait emmené Rastignac dans
TXM_etude_des_moeurs	un mot. Parlez ? Mais, mon	père	, dites -lui donc quelques bonnes raisons, ajouta-t -elle en se
TXM_etude_des_moeurs	, ajouta-t -elle en se tournant vers son	père	après une pause. Croit -il que je ne sois pas moins
TXM_etude_des_moeurs	chatouilleuse que lui sur notre honneur ? Le	père	Goriot avait le sourire fixe d’un thériaki en voyant, en
TXM_etude_des_moeurs	— Je vais vous décider, dit le	père	Goriot en sortant de son extase. Mon cher monsieur Eugène,
TXM_etude_des_moeurs	dit Goriot. — Mais, mon pauvre	père	, dit madame de Nucingen, comment avez -vous donc fait ?
TXM_etude_des_moeurs	dit madame de Nucingen en sautant sur son	père	qui la reçut sur ses genoux. Elle le couvrit de baisers
TXM_etude_des_moeurs	vieux visage épanoui, brillant. — Cher	père	, vous êtes un père ! Non, il n’existe pas
TXM_etude_des_moeurs	. — Cher père, vous êtes un	père	! Non, il n’existe pas deux pères comme vous sous
TXM_etude_des_moeurs	— Mais, mes enfants, dit le	père	Goriot qui depuis dix ans n’avait pas senti le cœur de
TXM_etude_des_moeurs	mondes par le Sauveur des hommes. Le	père	Goriot baisa bien doucement la ceinture que ses doigts avaient trop pressée
TXM_etude_des_moeurs	mademoiselle Taillefer et ses millions, dit le	père	Goriot. Oui, elle vous aimait, la petite ; et
TXM_etude_des_moeurs	eue depuis vos mariages, s’écria le	père	Goriot. Le bon Dieu peut me faire souffrir tant qu’il
TXM_etude_des_moeurs	tout est à nous. — Ce pauvre	père	! — Si tu savais, mon enfant, dit -il en
TXM_etude_des_moeurs	-moi, dis ! — Oui, cher	père	. — Dis encore. — Oui, mon bon père.
TXM_etude_des_moeurs	Dis encore. — Oui, mon bon	père	. — Tais -toi, je te le ferais dire cent fois
TXM_etude_des_moeurs	entière fut employée en enfantillages, et le	père	Goriot ne se montra pas le moins fou des trois. Il
TXM_etude_des_moeurs	! dit Delphine à Eugène, quand mon	père	est avec nous, il faut être tout à lui. Ce
TXM_etude_des_moeurs	irai au parterre, moi, dit le	père	Goriot. Il était minuit. La voiture de madame de Nucingen
TXM_etude_des_moeurs	voiture de madame de Nucingen attendait. Le	père	Goriot et l’étudiant retournèrent à la Maison-Vauquer en s’entretenant de
TXM_etude_des_moeurs	pouvait pas se dissimuler que l’amour du	père	, qu’aucun intérêt personnel n’entachait, écrasait le sien par
TXM_etude_des_moeurs	idole était toujours pure et belle pour le	père	, et son adoration s’accroissait de tout le passé comme de
TXM_etude_des_moeurs	homme … En ce moment Eugène et le	père	Goriot sonnèrent. — Ah ! voilà mes deux fidèles, dit
TXM_etude_des_moeurs	bon déménager, dit tout bas Eugène au	père	Goriot. — Madame, dit Sylvie en accourant effarée, voici
TXM_etude_des_moeurs	. — Eh bien ? lui dit le	père	Goriot quand Rastignac passa devant sa porte. — Eh ! bien
TXM_etude_des_moeurs	descendit de sa voiture, demanda si son	père	était encore à la pension. Sur la réponse affirmative de Sylvie
TXM_etude_des_moeurs	Il avait, en déjeunant, prié le	père	Goriot d’emporter ses effets, en lui disant qu’ils se
TXM_etude_des_moeurs	mots, il trouva la conversation entre le	père	et la fille trop intéressante pour ne pas l’écouter. —
TXM_etude_des_moeurs	pas l’écouter. — Ah ! mon	père	, dit -elle, plaise au ciel que vous ayez eu l’
TXM_etude_des_moeurs	, la maison est vide, dit le	père	Goriot d’une voix altérée. — Qu’avez -vous donc,
TXM_etude_des_moeurs	. — Qu’avez -vous donc, mon	père	? reprit madame de Nucingen. — Tu viens, répondit le
TXM_etude_des_moeurs	rue d’Artois ? — Eh ! mon	père	, est -on maître de son premier mouvement dans une catastrophe ?
TXM_etude_des_moeurs	de dire ? — Bien, répondit le	père	Goriot. — Eh ! bien, reprit Delphine, il m’
TXM_etude_des_moeurs	maîtresse de tous les biens. Mon chère	père	, il était sincère, il m’a effrayée. Il m’
TXM_etude_des_moeurs	crois à ces sornettes, s’écria le	père	Goriot. C’est un comédien ! J’ai rencontré des Allemands
TXM_etude_des_moeurs	verrai de mes yeux. — Mon cher	père	! allez -y prudemment. Si vous mettiez la moindre velléité de
TXM_etude_des_moeurs	— Eh ! bien, oui, mon	père	, dit -elle en se jetant sur une chaise en pleurant.
TXM_etude_des_moeurs	de cette espèce -là, s’écria le	père	Goriot ; mais je te guillotinerais moi -même s’il n’y
TXM_etude_des_moeurs	pas de bourreau. — Non, mon	père	, il n’y a pas de lois contre lui. Écoutez
TXM_etude_des_moeurs	Eugène entendit le son lourd des genoux du	père	Goriot, qui tomba sans doute sur le carreau de sa chambre
TXM_etude_des_moeurs	Les pères devraient penser pour nous. Cher	père	, je ne vous reproche rien, pardonnez -moi ce mot.
TXM_etude_des_moeurs	dit -elle en baisant le front de son	père	. — Ne pleure pas non plus, ma petite Delphine.
TXM_etude_des_moeurs	, qui disait à Sylvie : — Mon	père	y est -il ? Cette circonstance sauva heureusement Eugène, qui méditait
TXM_etude_des_moeurs	d’y dormir. — Ah ! mon	père	, vous a-t -on parlé d’Anastasie ? dit Delphine en reconnaissant
TXM_etude_des_moeurs	ménage. — Quoi donc ! dit le	père	Goriot : ce serait donc ma fin. Ma pauvre tête ne
TXM_etude_des_moeurs	un double malheur. — Bonjour, mon	père	, dit la comtesse en entrant. Ah ! te voilà,
TXM_etude_des_moeurs	donc ma présence extraordinaire ? Je vois mon	père	tous les jours, moi. — Depuis quand ? — Si
TXM_etude_des_moeurs	malheureuse, je suis perdue, mon pauvre	père	! oh ! bien perdue cette fois ! — Qu’as -tu
TXM_etude_des_moeurs	Qu’as -tu, Nasie ? cria le	père	Goriot. Dis -nous tout, mon enfant. Elle pâlit.
TXM_etude_des_moeurs	. — J’en mourrai, dit le	père	Goriot. Voyons, reprit -il en remuant son feu de mottes
TXM_etude_des_moeurs	mari sait tout. Figurez -vous, mon	père	, il y a quelque temps, vous souvenez -vous de cette
TXM_etude_des_moeurs	tout dévoré … — Non, dit le	père	Goriot, je n’aurais pas pu les faire, à moins
TXM_etude_des_moeurs	ce qui ne m’appartenait pas, mon	père	, dit la comtesse en fondant en larmes. Delphine fut émue
TXM_etude_des_moeurs	comment ? Que je le tue ! cria	père	Goriot. — Hier, il m’a fait appeler dans sa
TXM_etude_des_moeurs	Tu as dit cela ! s’écria le	père	Goriot. Par le sacré nom de Dieu, celui qui vous
TXM_etude_des_moeurs	Oui, je le dechiqueterai comme … Le	père	Goriot se tut, les mots expiraient dans sa gorge. —
TXM_etude_des_moeurs	— J’assassinerai cet homme, dit le	père	Goriot tranquillement. Mais il n’a qu’une vie, et
TXM_etude_des_moeurs	voir périr ni vos enfants, ni leur	père	, ni moi, je vous impose deux conditions. Répondez :
TXM_etude_des_moeurs	» — Ne signe pas, cria le	père	Goriot. Ne signe jamais cela. Ah ! ah ! monsieur
TXM_etude_des_moeurs	se conduire à sa guise. — Mon	père	! — Oui, ton père ! Ah ! je suis un
TXM_etude_des_moeurs	— Mon père ! — Oui, ton	père	! Ah ! je suis un vrai père. Que ce drôle
TXM_etude_des_moeurs	père ! Ah ! je suis un vrai	père	. Que ce drôle de grand seigneur ne maltraite pas mes filles
TXM_etude_des_moeurs	, les lambeaux feront encore des cœurs de	père	. Je voudrais prendre vos peines, souffrir pour vous. Ah
TXM_etude_des_moeurs	sacs dans le grand grenier. — Mon	père	! ce n’est pas tout, dit Anastasie à l’oreille
TXM_etude_des_moeurs	est -ce que cela fait ! reprit le	père	Goriot, les douze mille francs sont employés. — Je devine
TXM_etude_des_moeurs	elle t’aime, Nasie, cria le	père	Goriot, elle me le disait tout à l’heure. Nous
TXM_etude_des_moeurs	, comme toi, soutirer à ce pauvre	père	, mille francs à mille francs, sa fortune, et le
TXM_etude_des_moeurs	sœur. Moi, j’ai vu mon	père	tant que j’ai pu, je ne l’ai pas mis
TXM_etude_des_moeurs	— Tais -toi, Nasie ! cria le	père	Goriot. – Il n’y a qu’une sœur comme toi
TXM_etude_des_moeurs	mes enfants, embrassez -vous ! dit le	père	. Vous êtes deux anges. — Non, laissez -moi,
