ContexteGauche;Pivot;ContexteDroit
bonne anglaise que Louise l'avait prié d'|aller|chercher. —Voilà mes jolis bourreaux, a-t -elle dit en voyant
je ne veuille rien faire pour m'en|aller|de ce monde, promettez -moi d'être une seconde mère pour
ai le cœur brisé. Je viens d'|aller|la voir dans son linceul, elle y est devenue pâle avec
digne ami te priera de sortir et d'|aller|te promener, pour rentrer au bout d'une heure environ,
avait du cœur, et le dispensait d'|aller|dans le grand monde du Havre, d'y faire des dépenses
quatre cent mille francs, et résolut d'|aller|faire fortune en Amérique en abandonnant le pays où la persécution pesait
soin d'elle, comme si elle devait|aller|à un rendez -vous. Elle est devenue excessivement difficile pour sa
... votre malheur, vient chercher Modeste pour|aller|à l'église et l'en ramène, l'a bien observée
: c'est bien plus facile que d'|aller|me promener sur la mer. Elle jeûna tout un carême,
, est un phénix. Et pourquoi donc|aller|chercher de méchants compliments, et recevoir les douches froides que verse
pourra dormir tranquille, il pourra s'en|aller|aux Grandes Indes, il me retrouvera finissant la tapisserie commencée à
ont observé leurs caractères, alors ils peuvent|aller|"jusqu'à la tombe en se tenant par la main ; mais"
sens la force d'aimer ainsi, d'|aller|vers la tombe avec une douce lenteur et d'un air toujours
conscience de Dumay qu'il ne voulut pas|aller|chercher sa fortune à Paris avant d'avoir deviné le mot de
absenta, vers neuf heures, afin d'|aller|préparer le coucher de sa mère, madame Mignon et ses amis
sa patronne qui venait toujours chercher Modeste pour|aller|à la messe, et il se mit en croisière devant le
d'avoir été obéie ? --Mon patron veut|aller|"à Sainte-Adresse, il en est contrarié ; mais comme il est"
eh bien, je lui proposerai d'y|aller|... --Allez -y, et j'aurai confiance en vous... --Êtes
haut point, et il se proposa d'|aller|le lendemain à la mairie afin de savoir si l'architecte attendu
avenir de Modeste, prit le parti d'|aller|à Paris espionner Canalis. Gobenheim vint faire le whist et comprima
-vous comme je vous aime ? S'en|aller|du Havre à Paris dans cette incertitude, n'est -ce pas
doute pourquoi !... Ce sera pour y|aller|intriguer avec ce soi-disant petit architecte à gilet jaune-soufre qui, par
Américaine, sauve la mère, je vais|aller|sauver la fille. Il laissa Modeste et madame Dumay près de
de l'honneur. Il résolut aussitôt d'|aller|tout avouer au père de Modeste s'il était à Paris,
fille... Tu comprends, qu'avant d'|aller|trouver le père, je devais tout t'avouer. --Dans le
tu peux compter sur moi... Je vais|aller|demander un congé d'un mois... --Ah ! Modeste est bien
un homme que nous l'aimons, ou|aller|franchement à lui... Ce dernier parti n'est -il pas bien
pour lui comme une reine, qui puissent|aller|au-devant de lui, sans trop de blâme. Mais une jeune
ne sais quelle sauvage volupté à se laisser|aller|à ses souffrances d'âme. --Le pauvre Butscha, dit -elle
arriver les deux amis, pensait à les|aller|"chercher ; mais le quatrième jour, monsieur Latournelle en eut des"
entendre, après avoir eu l'humiliation d'|aller|chez eux. Tels sont les petits événements qui devaient introduire un
nous partons, nous nous promènerons avant d'|aller|au Chalet. Les deux jeunes gens étaient aussi impatients l'un
, remarquable seulement par la façon, pour|aller|dans la rue, au lieu d'y traîner les plumes et
Mignon, Latournelle et Dumay s'étaient laissés|aller|à jouer dix sous la fiche. --Eh bien ! mon petit
pas pourquoi je me condamnerais au supplice d'|aller|admirer, désirer, adorer ce que je ne puis jamais posséder
Au déjeuner, les deux amis convinrent d'|aller|ensemble passer, le lendemain, la soirée au Chalet, et
rester digne, et de ne se laisser|aller|"à aucune lâcheté ; tandis que Canalis, fasciné par l'énormité"
lui dit gracieusement : --J'aurai l'honneur d'|aller|prendre, si vous le permettez, madame de Latournelle. Malgré
Normandie dans ma chambre quand je puis l'|aller|voir très bien réussi par Dieu ? Nous avons dans nos rêves
deux ou trois jours, il se laissait|aller|à des mouvements d'impatience, à des abattements, à ces
le dîner dans le parc, affecta d'|aller|un peu en avant de la compagnie avec Melchior. Par une
dit Canalis, charmé de voir la conversation|aller|d'elle -même à son but. --Ça, ne vous regarde
à Paris votre ami à franc étrier pour|aller|chercher des renseignements sur la maison Mignon... Je blague, tu
épouser la fille. Canalis se leva pour|aller|s'habiller. --Pas un mot... il court à son suicide
de traverse que monsieur Mignon fit prendre pour|aller|, par un joli vallon, sur une colline qui couronnait le
le duc d'Hérouville et madame Mignon pour|aller|sur la terrasse où Modeste le rejoignit, attirée par la curiosité
que je n'ai pas voulu le laisser|aller|seul. Mademoiselle de La Bastie a singulièrement coqueté avec ton Melchior
assez souvent, car il fut obligé d'|aller|à Rosembray se consulter avec le duc de Verneuil et veiller à
, après avoir traversé la Seine, devait|aller|dans la calèche du duc en compagnie de mesdemoiselles d'Hérouville.
dit le prince de Cadignan au moment d'|aller|se coucher, il m'est revenu que plusieurs d'entre vous
malle, et il en sera quitte pour|aller|à cheval, quoique depuis longtemps il en ait perdu l'habitude
, la voiture à la Daumont, pour|aller|"à Presles ; mais à sept heures, Sa Seigneurie l'a"
est capable de lui demander quarante francs pour|aller|"et venir ; car apprenez que cette route -là, si vous"
Derville, je conseille à Votre Seigneurie d'|aller|elle -même à Presles, et d'inviter à dîner ce Margueron
avez dit d'inviter Margueron, vous comptez|aller|"à Presles demain ; mais Margueron fera le malade, et Léger"
et marchait en femme qui ne savait pas|aller|à pied. Souvent, en remerciant Pierrotin, elle lui lançait
de septembre. Tu sais, nous devons|aller|à Belleville chez ton oncle Cardot. --Oui, maman. --Surtout
deux jeunes gens. --S'ils pouvaient s'en|aller|, eux ? se dit -il. Hélas ! un des deux
, il abhorre le vide ! --Pouvons -nous|aller|prendre une tasse de café ? demanda le jeune homme d'une
sans répondre à Georges et en disparaissant pour|aller|chercher Bichette. Georges, à qui son ami pressa la main
furent replacés, si vous deviez ne pas|aller|mieux que cela, dites -le ? je paie ma place et
-je pas songé plus tôt à les faire|aller|? j'imite si bien les Anglais, je me serais posé
m'embarquer sur une polacre génoise qui devait|aller|charger aux îles Ioniennes de la poudre et des munitions pour Ali
l'argent. Ainsi de Zante nous devions|aller|sur la côte de Grèce en louvoyant. Tel que vous me
caractère, qu'ils vous laissent aussi bien|aller|qu'ils vous coupent la tête, ils sont indifférents à tout
maire et du commissaire de police autrichien d'|aller|à Rome. Zéna, qui laissa prendre une grande partie des
fit Schinner, les chevaux ne pourront plus|aller|avec tant de charges. --Votre famille, jeune homme, pense
, je connais mon chemin. --Vous devez|aller|loin, dit Georges, car la femme de charge de votre
s'écria le comte, vous qui dites|aller|si souvent à Presles, vous ne connaissez pas Franconville ? --Monsieur
n'ai qu'à le prier d'y|aller|d'une main ferme ! --_Quand on prend du talon, on
et dis -lui que je suis obligé d'|aller|aux Moulineaux pour un instant. Alors âgé d'environ cinquante ans
de sa mère, je vais te l'|aller|chercher... --Ne te presse pas, amusez -vous ensemble, dit
air pincé. J'espère que tu vas|aller|t'habiller, reprit -elle après l'avoir toisé de la façon
--Non, monseigneur, mais comme il doit|aller|aux Moulineaux avant son dîner, il a laissé son cheval ici
le comte à son garde, tu vas|aller|à fond de train à Beaumont sur ce cheval, et tu
bon enfant, et il me priera d'|aller|blaguer ailleurs. --Bah ! vous aimez à voyager, dit Bridau
"; vous lui mesurerez le temps nécessaire pour"|aller|d'ici à l'École de Droit et revenir, de manière
, dit -il au moment de s'en|aller|vers cinq heures, j'ai un cousin premier clerc de notaire
les loges au spectacle, les voitures pour|aller|aux environs de Paris et pour en revenir, des vins exquis
comme Pitt et Dundas, parlèrent alors d'|aller|à pied par les boulevards, vu la beauté du temps,
qui marcha vers la porte pour s'en|aller|. --Un instant, papa Cardot, vous allez tirer votre neveu
laquelle il met son amour-propre. Je devais|aller|chercher ce matin au Greffe le jugement Vandenesse contre Vandenesse ! Qu'
--Hé ! pour avoir oublié l'heure d'|aller|chercher le jugement dont il parle, ne voyez -vous pas qu'
la rue, il ne sut plus où|aller|. Le hasard qui perd les gens et le hasard qui les
en recommandant à sa femme de chambre d'|aller|porter ce petit paquet chez Desroches avant sept heures. De son
Oscar devait déjeuner au Rocher de Cancale et|aller|le soir chez une marquise.. --Oh ! soyez tranquille,
discipline vous le conservera... --Ne peut -il|aller|dans une autre Étude ? son oncle Cardot lui paiera certainement son
ancien régisseur de Presles eut le courage d'|aller|demander à monsieur le comte de Sérisy sa protection pour faire appeler
à son escadron : --Messieurs, c'est|aller|à la mort, mais nous ne devons pas abandonner notre colonel
Encore aujourd'hui, si quelque courageux piéton veut|aller|du Marais sur les quais, en prenant, au bout de
chargée d'un panier elle s'absentait pour|aller|chercher les provisions, cette vieille femme demeurait dans l'autre chambre
sa mère : « Maman, il faut|aller|demain nous promener à Montmorency ! A peine cette phrase était -elle
causait sa présence. Il loua, pour|aller|"à Saint-Leu-Taverny, un cabriolet dont le cheval paraissait assez bon ;"
où les deux jeunes gens étaient convenus d'|aller|pour visiter les riantes prairies et les bosquets embaumés que le goût
ma pauvre mère ne pas être obligée d'|aller|par le mauvais temps chercher nos petites provisions, à son âge
jeune homme s'absenta pendant quelques instants pour|aller|"commander un repas chez le meilleur traiteur de Taverny ; puis il"
de Champagne, Roger proposa le premier d'|aller|sous les châtaigniers au bal du village, où Caroline et lui
les femmes plus loin qu'elles ne veulent|aller|, de même que la pruderie leur donne souvent plus de cruauté
", mon ange ; nous ne pouvons pas"|aller|ce soir à Feydeau. Caroline fit une petite mine boudeuse,
cheveux de Roger. --Je suis obligé d'|aller|chez le procureur-général, car nous avons en ce moment une affaire
"; mais, ma chérie, tu peux"|aller|à Feydeau avec ta mère, je vous y rejoindrai si la
sur le balcon la voiture de Roger,|aller|avec lui au spectacle ou se promener ensemble pendant les beaux jours
gardant son enfant endormi dans ses bras pour|aller|présider, dans la salle à manger, à tous les préparatifs
l'une d'elles quittait son fauteuil pour|aller|au chevet du lit tenir compagnie à la pauvre vieille, et
! La servante usa de son droit d'|aller|et venir pour se rendre dans un petit cabinet d'où elle
de conscience, de la laisser communier,|aller|à l'église, à confesse, autant qu'elle le voudrait
monde, elle ne fit aucune difficulté d'|aller|aux réunions graves, aux dîners, aux concerts, aux assemblées
dit que son confesseur lui défendait spécialement d'|aller|au bal, le magistrat essaya de lui prouver que ce prêtre
sans compromettre son salut, se décolleter,|aller|au bal et au spectacle pour complaire à son mari. La
pas, je pense, l'habitude d'|aller|à pied dans Paris. Quand on a d'aussi beaux chevaux
le furent en sortant du logis maternel pour|aller|à la Mairie et à l'Église, avec la simple mais
âme de poète, à vivre doublement :|aller|, venir avec lui dans ses courses à travers les espaces,
Je sors infailliblement à une certaine heure pour|aller|au bois. Je suis toujours accompagnée de deux domestiques en grande
"rien à faire ; mais les ambitieux doivent"|aller|en ligne courbe, le chemin le plus court en politique.
parée, frisée, musquée, se laissait|aller|à une folie de fête qui portait au cerveau comme une fumée
toutes ces belles choses, il aurait fallu|aller|à deux pas de là, chez Rothschild. Sophie Grignoult,
féroce activité. Souvent Florine, pour pouvoir|aller|cueillir bourgeoisement des fleurs à la campagne, est obligée de se
Les deux amis montèrent dans un cabriolet pour|aller|racoler les convives, les plumes, les idées et les intérêts
, fut quelque chose en _al_ qui dut|aller|fort mal. Après les nombreuses descriptions d'orgies qui marquèrent cette
Émue par cette larme, Marie promit d'|aller|se promener au bois toutes les fois que le temps ne serait
qui pour une réclame, elle se laissait|aller|à tous les plaisirs du pouvoir de la presse en y voyant
-il quand en certains moments Blondet se laissait|aller|à des doutes, entraîné par son habitude de tout analyser.
est dans sa poche. —Je veux y|aller|. Le garçon la conduisit à une petite pièce sombre donnant sur
finirait par s'en apercevoir. Elle voulait|aller|demander la somme aux Rothschild qui avaient tant d'or, à
très naturel qu'elle quittât sa loge pour|aller|voir sa sœur. Félix attendit pour lui donner le bras que
